Site,Year,Species,Environment,Species Name,Latitude,Longitude,Elevation (m),Rep,Sample Date,Life History,Functional Group,Trait,Data,MetaTrait,Notes,Lab,Notes_PlantHeight_FloweringStageAtTimeOfSampling,Notes_Pfiber_ADF-LigninAmtUsed_grams,Notes_Pfiber_aNDFAmtUsed_grams,Notes_Pfiber_MineralAmtUsed_grams,Notes_LeafToughness_midrib_hit,Notes_RootMorphology_extraction,Notes_RootMorphology_WinRHIZO
CPER,2015,CAEL,Shortgrass,Carex duriuscula,40.833333,-104.71667,1650,4,06/01/2015,Perennial,Graminoid,Plant Height (mm),126,Plant Height,,,,,,,,,
CPER,2015,CAEL,Shortgrass,Carex duriuscula,40.833333,-104.71667,1650,5,06/01/2015,Perennial,Graminoid,Plant Height (mm),175,Plant Height,,,,,,,,,
CPER,2015,CAEL,Shortgrass,Carex duriuscula,40.833333,-104.71667,1650,6,06/01/2015,Perennial,Graminoid,Plant Height (mm),114,Plant Height,,,,,,,,,
CPER,2015,CAEL,Shortgrass,Carex duriuscula,40.833333,-104.71667,1650,7,06/01/2015,Perennial,Graminoid,Plant Height (mm),140,Plant Height,,,,,,,,,
CPER,2015,CAEL,Shortgrass,Carex duriuscula,40.833333,-104.71667,1650,8,06/01/2015,Perennial,Graminoid,Plant Height (mm),117,Plant Height,,,,,,,,,
CPER,2015,CAEL,Shortgrass,Carex duriuscula,40.833333,-104.71667,1650,9,06/01/2015,Perennial,Graminoid,Plant Height (mm),122,Plant Height,,,,,,,,,
CPER,2015,CAEL,Shortgrass,Carex duriuscula,40.833333,-104.71667,1650,10,06/01/2015,Perennial,Graminoid,Plant Height (mm),113,Plant Height,,,,,,,,,
CPER,2014,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,1,06/24/2014,Annual,Forb,Plant Height (mm),130,Plant Height,Pasture 13,,,,,,,,
CPER,2014,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,2,06/24/2014,Annual,Forb,Plant Height (mm),235,Plant Height,Pasture 13,,,,,,,,
CPER,2014,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,3,06/24/2014,Annual,Forb,Plant Height (mm),412,Plant Height,Pasture 13,,,,,,,,
CPER,2014,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,4,06/24/2014,Annual,Forb,Plant Height (mm),220,Plant Height,Pasture 13,,,,,,,,
CPER,2014,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,5,06/24/2014,Annual,Forb,Plant Height (mm),210,Plant Height,Pasture 13,,,,,,,,
CPER,2014,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,6,06/24/2014,Annual,Forb,Plant Height (mm),100,Plant Height,Pasture 13,,,,,,,,
CPER,2014,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,7,06/24/2014,Annual,Forb,Plant Height (mm),205,Plant Height,Pasture 13,,,,,,,,
CPER,2014,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,8,06/24/2014,Annual,Forb,Plant Height (mm),180,Plant Height,Pasture 13,,,,,,,,
CPER,2014,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,9,06/24/2014,Annual,Forb,Plant Height (mm),145,Plant Height,Pasture 13,,,,,,,,
CPER,2014,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,10,06/24/2014,Annual,Forb,Plant Height (mm),148,Plant Height,Pasture 13,,,,,,,,
CPER,2014,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,1,06/24/2014,Annual,Forb,Plant Height (mm),155,Plant Height,,,,,,,,,
CPER,2014,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,2,06/24/2014,Annual,Forb,Plant Height (mm),230,Plant Height,,,,,,,,,
CPER,2014,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,3,06/24/2014,Annual,Forb,Plant Height (mm),415,Plant Height,,,,,,,,,
CPER,2014,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,4,06/24/2014,Annual,Forb,Plant Height (mm),90,Plant Height,,,,,,,,,
CPER,2014,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,5,06/24/2014,Annual,Forb,Plant Height (mm),180,Plant Height,,,,,,,,,
CPER,2015,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,1,06/24/2015,Annual,Forb,Plant Height (mm),245,Plant Height,,,,,,,,,
CPER,2015,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,2,06/24/2015,Annual,Forb,Plant Height (mm),288,Plant Height,,,,,,,,,
CPER,2015,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,3,06/24/2015,Annual,Forb,Plant Height (mm),370,Plant Height,,,,,,,,,
CPER,2015,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,4,06/24/2015,Annual,Forb,Plant Height (mm),324,Plant Height,,,,,,,,,
CPER,2015,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,5,06/24/2015,Annual,Forb,Plant Height (mm),350,Plant Height,,,,,,,,,
CPER,2015,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,6,06/24/2015,Annual,Forb,Plant Height (mm),356,Plant Height,,,,,,,,,
CPER,2015,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,7,06/24/2015,Annual,Forb,Plant Height (mm),275,Plant Height,,,,,,,,,
CPER,2015,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,8,06/24/2015,Annual,Forb,Plant Height (mm),365,Plant Height,,,,,,,,,
CPER,2015,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,9,06/24/2015,Annual,Forb,Plant Height (mm),420,Plant Height,,,,,,,,,
CPER,2015,CHLE,Shortgrass,Chenopodium leptophyllum,40.833333,-104.71667,1650,10,06/24/2015,Annual,Forb,Plant Height (mm),315,Plant Height,,,,,,,,,
CPER,2014,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,1,05/23/2014,Annual,Forb,Plant Height (mm),606,Plant Height,,,,,,,,,
CPER,2014,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,2,05/23/2014,Annual,Forb,Plant Height (mm),306,Plant Height,,,,,,,,,
CPER,2014,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,3,05/23/2014,Annual,Forb,Plant Height (mm),536,Plant Height,,,,,,,,,
CPER,2014,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,4,05/23/2014,Annual,Forb,Plant Height (mm),554,Plant Height,,,,,,,,,
CPER,2014,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,5,05/23/2014,Annual,Forb,Plant Height (mm),290,Plant Height,,,,,,,,,
CPER,2014,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,6,05/23/2014,Annual,Forb,Plant Height (mm),555,Plant Height,,,,,,,,,
CPER,2014,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,7,05/23/2014,Annual,Forb,Plant Height (mm),615,Plant Height,,,,,,,,,
CPER,2014,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,8,05/23/2014,Annual,Forb,Plant Height (mm),575,Plant Height,,,,,,,,,
CPER,2014,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,9,05/23/2014,Annual,Forb,Plant Height (mm),307,Plant Height,,,,,,,,,
CPER,2014,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,10,05/23/2014,Annual,Forb,Plant Height (mm),550,Plant Height,,,,,,,,,
CPER,2014,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,1,05/23/2014,Annual,Forb,Plant Height (mm),405,Plant Height,,,,,,,,,
CPER,2014,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,2,05/23/2014,Annual,Forb,Plant Height (mm),585,Plant Height,,,,,,,,,
CPER,2014,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,3,05/23/2014,Annual,Forb,Plant Height (mm),456,Plant Height,,,,,,,,,
CPER,2014,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,4,05/23/2014,Annual,Forb,Plant Height (mm),610,Plant Height,,,,,,,,,
CPER,2014,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,5,05/23/2014,Annual,Forb,Plant Height (mm),395,Plant Height,,,,,,,,,
CPER,2015,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,1,07/22/2015,Annual,Forb,Plant Height (mm),400,Plant Height,the pyramid on bottom planTs were growing and stretching past tall pasm,,,,,,,,
CPER,2015,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,2,07/22/2015,Annual,Forb,Plant Height (mm),405,Plant Height,,,,,,,,,
CPER,2015,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,3,07/22/2015,Annual,Forb,Plant Height (mm),570,Plant Height,,,,,,,,,
CPER,2015,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,4,07/22/2015,Annual,Forb,Plant Height (mm),325,Plant Height,some small plants are flowering,,,,,,,,
CPER,2015,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,5,07/22/2015,Annual,Forb,Plant Height (mm),500,Plant Height,,,,,,,,,
CPER,2015,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,6,07/22/2015,Annual,Forb,Plant Height (mm),335,Plant Height,,,,,,,,,
CPER,2015,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,7,07/22/2015,Annual,Forb,Plant Height (mm),525,Plant Height,,,,,,,,,
CPER,2015,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,8,07/22/2015,Annual,Forb,Plant Height (mm),495,Plant Height,"white stuff, fungus? On many plants in field incluing this one",,,,,,,,
CPER,2015,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,9,07/22/2015,Annual,Forb,Plant Height (mm),465,Plant Height,,,,,,,,,
CPER,2015,SAIB,Shortgrass,Salsola tragus,40.833333,-104.71667,1650,10,07/22/2015,Annual,Forb,Plant Height (mm),515,Plant Height,,,,,,,,,
CPER,2014,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,1,06/09/2014,Annual,Forb,Plant Height (mm),255,Plant Height,,,,,,,,,
CPER,2014,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,2,06/09/2014,Annual,Forb,Plant Height (mm),340,Plant Height,,,,,,,,,
CPER,2014,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,3,06/09/2014,Annual,Forb,Plant Height (mm),300,Plant Height,,,,,,,,,
CPER,2014,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,4,06/09/2014,Annual,Forb,Plant Height (mm),450,Plant Height,,,,,,,,,
CPER,2014,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,5,06/09/2014,Annual,Forb,Plant Height (mm),279,Plant Height,,,,,,,,,
CPER,2014,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,6,06/09/2014,Annual,Forb,Plant Height (mm),305,Plant Height,,,,,,,,,
CPER,2014,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,7,06/09/2014,Annual,Forb,Plant Height (mm),580,Plant Height,,,,,,,,,
CPER,2014,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,8,06/09/2014,Annual,Forb,Plant Height (mm),390,Plant Height,,,,,,,,,
CPER,2014,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,9,06/09/2014,Annual,Forb,Plant Height (mm),370,Plant Height,,,,,,,,,
CPER,2014,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,10,06/09/2014,Annual,Forb,Plant Height (mm),420,Plant Height,,,,,,,,,
CPER,2014,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,1,06/09/2014,Annual,Forb,Plant Height (mm),340,Plant Height,,,,,,,,,
CPER,2014,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,2,06/09/2014,Annual,Forb,Plant Height (mm),292,Plant Height,,,,,,,,,
CPER,2014,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,3,06/09/2014,Annual,Forb,Plant Height (mm),350,Plant Height,,,,,,,,,
CPER,2014,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,4,06/09/2014,Annual,Forb,Plant Height (mm),430,Plant Height,,,,,,,,,
CPER,2014,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,5,06/09/2014,Annual,Forb,Plant Height (mm),430,Plant Height,,,,,,,,,
CPER,2015,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,1,06/17/2015,Annual,Forb,Plant Height (mm),417,Plant Height,,,,,,,,,
CPER,2015,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,2,06/17/2015,Annual,Forb,Plant Height (mm),380,Plant Height,,,,,,,,,
CPER,2015,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,3,06/17/2015,Annual,Forb,Plant Height (mm),445,Plant Height,,,,,,,,,
CPER,2015,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,4,06/17/2015,Annual,Forb,Plant Height (mm),430,Plant Height,,,,,,,,,
CPER,2015,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,5,06/17/2015,Annual,Forb,Plant Height (mm),595,Plant Height,,,,,,,,,
CPER,2015,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,6,06/17/2015,Annual,Forb,Plant Height (mm),439,Plant Height,,,,,,,,,
CPER,2015,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,7,06/17/2015,Annual,Forb,Plant Height (mm),550,Plant Height,,,,,,,,,
CPER,2015,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,8,06/17/2015,Annual,Forb,Plant Height (mm),365,Plant Height,,,,,,,,,
CPER,2015,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,9,06/17/2015,Annual,Forb,Plant Height (mm),310,Plant Height,,,,,,,,,
CPER,2015,TRDU,Shortgrass,Tragopogon dubius,40.833333,-104.71667,1650,10,06/17/2015,Annual,Forb,Plant Height (mm),265,Plant Height,,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,1,08/08/2017,Perennial,Graminoid,Plant Height (mm),528,Plant Height,Flowering stem,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,2,08/08/2017,Perennial,Graminoid,Plant Height (mm),414,Plant Height,Flowering stem,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,3,08/08/2017,Perennial,Graminoid,Plant Height (mm),511,Plant Height,Flowering stem,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,4,08/08/2017,Perennial,Graminoid,Plant Height (mm),527,Plant Height,Flowering stem,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,5,08/08/2017,Perennial,Graminoid,Plant Height (mm),513,Plant Height,Flowering stem,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,6,08/08/2017,Perennial,Graminoid,Plant Height (mm),407,Plant Height,Flowering stem,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,7,08/08/2017,Perennial,Graminoid,Plant Height (mm),454,Plant Height,Flowering stem,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,8,08/08/2017,Perennial,Graminoid,Plant Height (mm),501,Plant Height,Flowering stem,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,9,08/08/2017,Perennial,Graminoid,Plant Height (mm),546,Plant Height,Flowering stem,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,10,08/08/2017,Perennial,Graminoid,Plant Height (mm),466,Plant Height,Flowering stem,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,11,08/08/2017,Perennial,Graminoid,Plant Height (mm),348,Plant Height,Non-flowering stem,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,12,08/08/2017,Perennial,Graminoid,Plant Height (mm),403,Plant Height,Non-flowering stem,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,13,08/08/2017,Perennial,Graminoid,Plant Height (mm),432,Plant Height,Non-flowering stem,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,14,08/08/2017,Perennial,Graminoid,Plant Height (mm),449,Plant Height,,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,15,08/08/2017,Perennial,Graminoid,Plant Height (mm),531,Plant Height,,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,16,08/08/2017,Perennial,Graminoid,Plant Height (mm),418,Plant Height,,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,17,08/08/2017,Perennial,Graminoid,Plant Height (mm),455,Plant Height,,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,18,08/08/2017,Perennial,Graminoid,Plant Height (mm),508,Plant Height,,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,19,08/08/2017,Perennial,Graminoid,Plant Height (mm),412,Plant Height,,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,20,08/08/2017,Perennial,Graminoid,Plant Height (mm),588,Plant Height,,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,21,08/08/2017,Perennial,Graminoid,Plant Height (mm),446,Plant Height,,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,22,08/08/2017,Perennial,Graminoid,Plant Height (mm),457,Plant Height,,,,,,,,,
HPGRS,2017,BRIN,Mixedgrass,Bromus inermis,41.183333,-104.9,1930,23,08/08/2017,Perennial,Graminoid,Plant Height (mm),484,Plant Height,,,,,,,,,
HPGRS,2014,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,1,06/09/2014,Annual,Graminoid,Plant Height (mm),130,Plant Height,,,1.5,,,,,,
HPGRS,2014,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,2,06/09/2014,Annual,Graminoid,Plant Height (mm),105,Plant Height,,,1.5,,,,,,
HPGRS,2014,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,3,06/09/2014,Annual,Graminoid,Plant Height (mm),120,Plant Height,,,1.5,,,,,,
HPGRS,2014,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,4,06/09/2014,Annual,Graminoid,Plant Height (mm),280,Plant Height,,,1.5,,,,,,
HPGRS,2014,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,5,06/09/2014,Annual,Graminoid,Plant Height (mm),190,Plant Height,,,1.5,,,,,,
HPGRS,2014,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,6,06/09/2014,Annual,Graminoid,Plant Height (mm),154,Plant Height,,,1.5,,,,,,
HPGRS,2014,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,7,06/09/2014,Annual,Graminoid,Plant Height (mm),177,Plant Height,,,1.5,,,,,,
HPGRS,2014,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,8,06/09/2014,Annual,Graminoid,Plant Height (mm),168,Plant Height,,,1.5,,,,,,
HPGRS,2014,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,9,06/09/2014,Annual,Graminoid,Plant Height (mm),185,Plant Height,,,1.5,,,,,,
HPGRS,2014,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,10,06/09/2014,Annual,Graminoid,Plant Height (mm),187,Plant Height,,,1.5,,,,,,
HPGRS,2015,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,1,05/14/2015,Annual,Graminoid,Plant Height (mm),127,Plant Height,,,,,,,,,
HPGRS,2015,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,2,05/14/2015,Annual,Graminoid,Plant Height (mm),127,Plant Height,,,,,,,,,
HPGRS,2015,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,3,05/14/2015,Annual,Graminoid,Plant Height (mm),114,Plant Height,,,,,,,,,
HPGRS,2015,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,4,05/14/2015,Annual,Graminoid,Plant Height (mm),117,Plant Height,,,,,,,,,
HPGRS,2015,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,5,05/14/2015,Annual,Graminoid,Plant Height (mm),100,Plant Height,,,,,,,,,
HPGRS,2015,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,6,05/14/2015,Annual,Graminoid,Plant Height (mm),116,Plant Height,,,,,,,,,
HPGRS,2015,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,7,05/14/2015,Annual,Graminoid,Plant Height (mm),80,Plant Height,,,,,,,,,
HPGRS,2015,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,8,05/14/2015,Annual,Graminoid,Plant Height (mm),94,Plant Height,,,,,,,,,
HPGRS,2015,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,9,05/14/2015,Annual,Graminoid,Plant Height (mm),80,Plant Height,,,,,,,,,
HPGRS,2015,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,10,05/14/2015,Annual,Graminoid,Plant Height (mm),112,Plant Height,,,,,,,,,
HPGRS,2014,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,1,08/13/2014,Perennial,Graminoid,Plant Height (mm),65,Plant Height,,,3,,,,,,
HPGRS,2014,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,2,08/13/2014,Perennial,Graminoid,Plant Height (mm),80,Plant Height,,,3,,,,,,
HPGRS,2014,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,3,08/13/2014,Perennial,Graminoid,Plant Height (mm),75,Plant Height,,,3,,,,,,
HPGRS,2014,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,4,08/13/2014,Perennial,Graminoid,Plant Height (mm),76,Plant Height,,,3,,,,,,
HPGRS,2014,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,5,08/13/2014,Perennial,Graminoid,Plant Height (mm),107,Plant Height,,,3,,,,,,
HPGRS,2014,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,6,08/13/2014,Perennial,Graminoid,Plant Height (mm),92,Plant Height,,,3,,,,,,
HPGRS,2014,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,7,08/13/2014,Perennial,Graminoid,Plant Height (mm),112,Plant Height,,,3,,,,,,
HPGRS,2014,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,8,08/13/2014,Perennial,Graminoid,Plant Height (mm),78,Plant Height,,,3,,,,,,
HPGRS,2014,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,9,08/13/2014,Perennial,Graminoid,Plant Height (mm),130,Plant Height,,,3,,,,,,
HPGRS,2014,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,10,08/13/2014,Perennial,Graminoid,Plant Height (mm),105,Plant Height,,,3,,,,,,
HPGRS,2015,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,1,06/03/2015,Perennial,Graminoid,Plant Height (mm),103,Plant Height,,,,,,,,,
HPGRS,2015,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,2,06/03/2015,Perennial,Graminoid,Plant Height (mm),116,Plant Height,,,,,,,,,
HPGRS,2015,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,3,06/03/2015,Perennial,Graminoid,Plant Height (mm),88,Plant Height,,,,,,,,,
HPGRS,2015,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,4,06/03/2015,Perennial,Graminoid,Plant Height (mm),145,Plant Height,,,,,,,,,
HPGRS,2015,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,5,06/03/2015,Perennial,Graminoid,Plant Height (mm),113,Plant Height,,,,,,,,,
HPGRS,2015,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,6,06/03/2015,Perennial,Graminoid,Plant Height (mm),112,Plant Height,,,,,,,,,
HPGRS,2015,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,7,06/03/2015,Perennial,Graminoid,Plant Height (mm),82,Plant Height,,,,,,,,,
HPGRS,2015,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,8,06/03/2015,Perennial,Graminoid,Plant Height (mm),114,Plant Height,,,,,,,,,
HPGRS,2015,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,9,06/03/2015,Perennial,Graminoid,Plant Height (mm),86,Plant Height,,,,,,,,,
HPGRS,2015,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,10,06/03/2015,Perennial,Graminoid,Plant Height (mm),112,Plant Height,,,,,,,,,
HPGRS,2014,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,1,,Annual,Forb,Plant Height (mm),115,Plant Height,,,2-3,,,,,,
HPGRS,2014,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,2,,Annual,Forb,Plant Height (mm),213,Plant Height,,,2-3,,,,,,
HPGRS,2014,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,3,,Annual,Forb,Plant Height (mm),77,Plant Height,,,2-3,,,,,,
HPGRS,2014,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,4,,Annual,Forb,Plant Height (mm),138,Plant Height,,,2-3,,,,,,
HPGRS,2014,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,5,,Annual,Forb,Plant Height (mm),125,Plant Height,,,2-3,,,,,,
HPGRS,2014,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,6,,Annual,Forb,Plant Height (mm),85,Plant Height,,,2-3,,,,,,
HPGRS,2014,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,7,,Annual,Forb,Plant Height (mm),90,Plant Height,,,2-3,,,,,,
HPGRS,2014,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,8,,Annual,Forb,Plant Height (mm),50,Plant Height,,,2-3,,,,,,
HPGRS,2014,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,9,,Annual,Forb,Plant Height (mm),123,Plant Height,,,2-3,,,,,,
